year,measure_id,Electricity-Heating KWh/m2,Natural Gas-Heating KWh/m2,Electricity-Cooling KWh/m2,Electricity-Water Systems KWh/m2,Natural Gas-Water Systems KWh/m2,Electricity-Interior Lighting KWh/m2,Electricity-Interior Equipment KWh/m2,District Heating-Interior Equipment KWh/m2,Electricity-Fans KWh/m2,Electricity-Pumps KWh/m2,Electricity-Heat Recovery KWh/m2,Savings Electricity-Heating KWh/m2,Savings Natural Gas-Heating KWh/m2,Savings Electricity-Cooling KWh/m2,Savings Electricity-Water Systems KWh/m2,Savings Natural Gas-Water Systems KWh/m2,Savings Electricity-Interior Lighting KWh/m2,Savings Electricity-Interior Equipment KWh/m2,Savings District Heating-Interior Equipment KWh/m2,Savings Electricity-Fans KWh/m2,Savings Electricity-Pumps KWh/m2,Savings Electricity-Heat Recovery KWh/m2,Electrical Energy Savings Intensity KWh/M2,Natural Gas Energy Savings Intensity Kwh/M2,Electrical Cost Savings Intensity $/M2,Gas Cost Savings Intensity $/M2,% Energy Savings,Net Cost Savings Intensity $/M2,Base Total Elec Savings $,Base Total Gas Savings $,Base Total Energy Cost Savings $,GHG Savings (tonnes) at bldg and des level,GHG Savings %,Capital Cost $,Base ECM Payback (yrs),2015 EUI kWh/m2,2018 EUI kWh/m2,2020 EUI kWh/m2,2023 EUI kWh/m2,2025 EUI kWh/m2,2028 EUI kWh/m2,Elec Savings 2023 kWh,Gas Savings 2023 m3,Gas+Elec Savings 2023 kWh,2015 Baseline Gas $/m2,2015 Baseline Elec $/m2,,,,,,,,,,,,,,,,,
2015,pump_fan_eff_,0.850014218,331.0703045,3.766072812,3.094566675,12.98017102,40.10630588,6.560240405,0.347816708,15.26846462,6.676988846,0,-0.000795796,13.47601634,-0.641126919,1.21573E-05,4.23501E-05,1.775808889,0.164509086,0,0.351892347,1.781418964,0,3.431718728,13.47605869,0.387784216,0.218312151,3.863498104,0.606096367,78662.80385,44285.05641,122947.86,1094.96,,411358.5382,3.345796644,420.7209456,421.7317216,407.746291,368.7732428,358.2600822,358.2600822,696131.0075,259696.3185,3429776.465,,,,,,,,,,,,,,,,,,,
2015,pumps_to_variable,0.833241499,249.0250958,3.395699129,0.450888736,10.90868168,30.71325276,4.935478456,0.347816708,10.50796644,3.302917351,0,0.015976924,95.52122497,-0.270753236,2.643690096,2.071531694,11.16886201,1.789271035,0,5.112390521,5.155490458,0,25.61492781,97.59275666,2.894486842,1.581002658,28.15347302,4.4754895,587152.4449,320709.5512,907862.00,8064.20,,106381.596,0.117178158,314.4210386,315.1764306,304.7245773,275.5985106,267.741619,267.741619,5196039.335,1880704.158,24992925.21,,,,,,,,,,,,,,,,,,,
2015,load_reduce,0.680375988,158.7644346,3.56400608,3.093581945,12.97930958,41.88211477,6.724749491,0.347816708,12.45414846,3.283144972,0,0.168842435,185.7818862,-0.439060187,0.000996887,0.000903789,0,0,0,3.166208498,5.175262838,0,8.072250472,185.78279,0.912164303,3.009681198,44.29669037,3.921845501,185034.3533,610519.8503,795554.20,8170.47,,5031050.051,6.323956343,243.7736826,244.3593453,236.2559221,213.6741999,207.5826756,207.5826756,1637472.153,3580208.999,39323882.66,,,,,,,,,,,,,,,,,,,
2015,infil_reduce_plus_setback,0.678901995,204.9684891,3.533215625,3.025405764,12.97930958,41.47220515,6.636254775,0.347816708,12.30141696,5.170445273,0,0.170316427,139.5778317,-0.408269732,0.069173069,0.000903789,0.409909623,0.088494716,0,3.318940001,3.287962537,0,6.936526643,139.5787355,0.783827511,2.261175516,33.47935235,3.045003026,159000.9782,458683.9757,617684.95,6292.34,,4957410.941,8.025791967,291.1134609,291.8128567,282.1357843,255.1687909,247.8943193,247.8943193,1407088.303,2689813.438,29720913.96,,,,,,,,,,,,,,,,,,,
2015,elec_reduce,0.895018865,296.3263455,3.364302893,3.09464494,12.98021622,29.31771233,6.724749491,0.347816708,12.20564369,6.640936611,0,-0.045800442,48.21997529,-0.239356999,-6.6107E-05,-2.8463E-06,12.56440245,-1.59872E-14,0,3.414713268,1.817471199,0,17.51136337,48.21997244,1.97878406,0.781163554,15.01988611,2.759947614,401400.3042,158460.5892,559860.89,4841.32,,7107146.516,12.69448643,371.8973873,372.7908653,360.4284072,325.9780786,316.6849426,316.6849426,3552215.081,929244.1957,13333732.93,,,,,,,,,,,,,,,,,,,
2015,retro-commissioning,0.758230735,307.6306436,2.790130262,3.094578833,12.98021337,41.88211477,6.724749491,0.347816708,13.94674729,7.55214983,0,0.090987688,36.91567723,0.334815631,0,0,0,0,0,1.673609675,0.90625798,0,3.005670974,36.91567723,0.33964082,0.598033971,9.122195619,0.937674791,68896.81963,121312.3871,190209.21,1870.87,,1694143.666,40.92158794,397.7073749,398.662861,385.442438,348.6012281,338.6631407,338.6631407,609706.3684,711399.8009,8098125.326,,,,,,,,,,,,,,,,,,,
2015,solar_dhw,0.849218423,344.5463208,3.124945893,1.993930939,10.11542322,41.88211477,6.724749491,0.347816708,15.62035696,8.585075398,0,0,0,0,1.100647893,2.86479015,0,0,0,0,-0.126667588,0,0.973980305,2.86479015,0.110059774,0.0464096,0.877175161,0.156469375,22325.84537,9414.280266,31740.13,275.91,,3638984.633,101.1673853,433.7899526,434.8321267,420.4122616,380.2285795,369.3888447,369.3888447,197573.8528,55207.19909,778702.2643,,,,,,,,,,,,,,,,,,,
2015,payback_less_than_20,0.818776807,120.5325331,2.460809403,3.094028052,12.9793079,29.31771233,6.724749491,0.347816708,8.905198059,2.300015141,0,0.030441616,224.0137877,0.66413649,0.00055078,0.000905469,12.56440245,0,0,6.715158904,6.158392668,0,26.13308291,224.0146932,2.953038368,3.629038029,57.15981673,6.582076398,599029.7391,736157.6224,1335187.36,12746.09,,13497657.45,10.10918605,187.480947,187.9313672,181.6992036,164.3321007,159.647244,159.647244,5301148.134,4316973.711,50742976.67,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,599029.7391,736157.6224,,,,,,,,,13497657.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
